packet_size,apu_timestamp,rpu_timestamp,delta_ticks,delta_us
1024,1407744003,1407744267,264,2.640
1024,1407765589,1407765842,253,2.530
1024,1407787141,1407787409,268,2.680
1024,1407808712,1407808980,268,2.680
1024,1407830292,1407830553,261,2.610
1024,1407851881,1407852122,241,2.410
1024,1407873468,1407873744,276,2.760
1024,1407895039,1407895299,260,2.600
1024,1407916631,1407916869,238,2.380
1024,1407938214,1407938490,276,2.760
1024,1407959826,1407960061,235,2.350
1024,1407981419,1407981685,266,2.660
1024,1408002993,1408003255,262,2.620
1024,1408024565,1408024826,261,2.610
1024,1408046151,1408046396,245,2.450
1024,1408067736,1408068018,282,2.820
1024,1408089321,1408089573,252,2.520
1024,1408111001,1408111244,243,2.430
1024,1408132601,1408132869,268,2.680
1024,1408154189,1408154436,247,2.470
1024,1408175787,1408176057,270,2.700
1024,1408197377,1408197631,254,2.540
1024,1408218973,1408219250,277,2.770
1024,1408240558,1408240824,266,2.660
1024,1408262133,1408262394,261,2.610
1024,1408283733,1408284020,287,2.870
1024,1408305347,1408305635,288,2.880
1024,1408326929,1408327190,261,2.610
1024,1408348500,1408348761,261,2.610
1024,1408370077,1408370334,257,2.570
1024,1408391664,1408391903,239,2.390
1024,1408413239,1408413474,235,2.350
1024,1408434835,1408435096,261,2.610
1024,1408456416,1408456669,253,2.530
1024,1408477989,1408478244,255,2.550
1024,1408499581,1408499865,284,2.840
1024,1408521273,1408521538,265,2.650
1024,1408542863,1408543135,272,2.720
1024,1408564447,1408564707,260,2.600
1024,1408586022,1408586279,257,2.570
1024,1408607611,1408607849,238,2.380
1024,1408629197,1408629470,273,2.730
1024,1408650775,1408651043,268,2.680
1024,1408672350,1408672612,262,2.620
1024,1408693923,1408694186,263,2.630
1024,1408715495,1408715737,242,2.420
1024,1408737054,1408737310,256,2.560
1024,1408758633,1408758880,247,2.470
1024,1408780217,1408780451,234,2.340
1024,1408801797,1408802073,276,2.760
1024,1408823365,1408823595,230,2.300
1024,1408844952,1408845216,264,2.640
1024,1408866523,1408866788,265,2.650
1024,1408888112,1408888342,230,2.300
1024,1408909821,1408910086,265,2.650
1024,1408931408,1408931684,276,2.760
1024,1408952979,1408953255,276,2.760
1024,1408974561,1408974829,268,2.680
1024,1408996150,1408996397,247,2.470
1024,1409017745,1409018018,273,2.730
1024,1409039326,1409039590,264,2.640
1024,1409060912,1409061164,252,2.520
1024,1409082477,1409082736,259,2.590
1024,1409104040,1409104285,245,2.450
1024,1409125635,1409125907,272,2.720
1024,1409147210,1409147478,268,2.680
1024,1409168792,1409169051,259,2.590
1024,1409190384,1409190621,237,2.370
1024,1409211968,1409212242,274,2.740
1024,1409233550,1409233813,263,2.630
1024,1409255139,1409255384,245,2.450
1024,1409276724,1409277006,282,2.820
1024,1409298299,1409298560,261,2.610
2048,1409323884,1409324253,369,3.690
2048,1409345594,1409345969,375,3.750
2048,1409367211,1409367597,386,3.860
2048,1409388802,1409389145,343,3.430
2048,1409410393,1409410718,325,3.250
2048,1409432001,1409432338,337,3.370
2048,1409453622,1409453959,337,3.370
2048,1409475230,1409475581,351,3.510
2048,1409496833,1409497201,368,3.680
2048,1409518423,1409518775,352,3.520
2048,1409540051,1409540396,345,3.450
2048,1409561640,1409561965,325,3.250
2048,1409583242,1409583593,351,3.510
2048,1409604844,1409605215,371,3.710
2048,1409626439,1409626764,325,3.250
2048,1409648044,1409648385,341,3.410
2048,1409669635,1409669958,323,3.230
2048,1409691222,1409691577,355,3.550
2048,1409712974,1409713299,325,3.250
2048,1409734598,1409734922,324,3.240
2048,1409756235,1409756592,357,3.570
2048,1409777846,1409778214,368,3.680
2048,1409799447,1409799787,340,3.400
2048,1409821049,1409821406,357,3.570
2048,1409842651,1409842980,329,3.290
2048,1409864249,1409864609,360,3.600
2048,1409885833,1409886221,388,3.880
2048,1409907432,1409907775,343,3.430
2048,1409929025,1409929396,371,3.710
2048,1409950643,1409950967,324,3.240
2048,1409972249,1409972590,341,3.410
2048,1409993859,1409994212,353,3.530
2048,1410015472,1410015834,362,3.620
2048,1410037074,1410037405,331,3.310
2048,1410058687,1410059025,338,3.380
2048,1410080284,1410080646,362,3.620
2048,1410101881,1410102217,336,3.360
2048,1410123605,1410123941,336,3.360
2048,1410145240,1410145611,371,3.710
2048,1410166836,1410167188,352,3.520
2048,1410188428,1410188811,383,3.830
2048,1410210048,1410210409,361,3.610
2048,1410231636,1410231981,345,3.450
2048,1410253241,1410253603,362,3.620
2048,1410274851,1410275175,324,3.240
2048,1410296453,1410296795,342,3.420
2048,1410318075,1410318417,342,3.420
2048,1410339683,1410340038,355,3.550
2048,1410361277,1410361609,332,3.320
2048,1410382879,1410383232,353,3.530
2048,1410404477,1410404858,381,3.810
2048,1410426095,1410426473,378,3.780
2048,1410447685,1410448028,343,3.430
2048,1410469277,1410469648,371,3.710
2048,1410490876,1410491221,345,3.450
2048,1410512577,1410512942,365,3.650
2048,1410534134,1410534465,331,3.310
2048,1410555713,1410556035,322,3.220
2048,1410576704,1410577045,341,3.410
2048,1410598477,1410598807,330,3.300
2048,1410620092,1410620428,336,3.360
2048,1410641706,1410642049,343,3.430
2048,1410663333,1410663670,337,3.370
2048,1410684960,1410685292,332,3.320
2048,1410706589,1410706913,324,3.240
2048,1410728214,1410728537,323,3.230
2048,1410749838,1410750206,368,3.680
2048,1410771466,1410771828,362,3.620
2048,1410793093,1410793450,357,3.570
2048,1410814717,1410815077,360,3.600
2048,1410836347,1410836697,350,3.500
2048,1410857963,1410858321,358,3.580
2048,1410879601,1410879993,392,3.920
2048,1410901220,1410901591,371,3.710
2048,1410922994,1410923382,388,3.880
2048,1410944625,1410945009,384,3.840
2048,1410966232,1410966556,324,3.240
2048,1410987861,1410988228,367,3.670
2048,1411009486,1411009850,364,3.640
2048,1411031088,1411031422,334,3.340
2048,1411052709,1411053043,334,3.340
2048,1411074310,1411074665,355,3.550
2048,1411095907,1411096236,329,3.290
2048,1411117529,1411117859,330,3.300
2048,1411139131,1411139480,349,3.490
2048,1411160745,1411161100,355,3.550
2048,1411182344,1411182729,385,3.850
2048,1411203964,1411204343,379,3.790
2048,1411225581,1411225971,390,3.900
2048,1411247183,1411247519,336,3.360
2048,1411268797,1411269141,344,3.440
2048,1411290400,1411290761,361,3.610
2048,1411312130,1411312485,355,3.550
2048,1411333766,1411334107,341,3.410
2048,1411355393,1411355727,334,3.340
2048,1411377003,1411377349,346,3.460
2048,1411398627,1411398971,344,3.440
2048,1411420302,1411420642,340,3.400
2048,1411441918,1411442265,347,3.470
2048,1411463520,1411463885,365,3.650
4096,1411489056,1411489834,778,7.780
4096,1411511098,1411511661,563,5.630
4096,1411532775,1411533330,555,5.550
4096,1411554449,1411555002,553,5.530
4096,1411576121,1411576674,553,5.530
4096,1411597781,1411598298,517,5.170
4096,1411619451,1411619967,516,5.160
4096,1411641136,1411641689,553,5.530
4096,1411662796,1411663314,518,5.180
4096,1411684458,1411684983,525,5.250
4096,1411706123,1411707430,1307,13.070
4096,1411728616,1411729155,539,5.390
4096,1411750300,1411750823,523,5.230
4096,1411771966,1411772496,530,5.300
4096,1411793630,1411794170,540,5.400
4096,1411815270,1411815789,519,5.190
4096,1411836930,1411837464,534,5.340
4096,1411858601,1411859135,534,5.340
4096,1411880261,1411880805,544,5.440
4096,1411901917,1411902479,562,5.620
4096,1411923565,1411924100,535,5.350
4096,1411945247,1411945771,524,5.240
4096,1411966899,1411967445,546,5.460
4096,1411988565,1411989116,551,5.510
4096,1412010213,1412010735,522,5.220
4096,1412031876,1412032410,534,5.340
4096,1412053706,1412054231,525,5.250
4096,1412075357,1412075905,548,5.480
4096,1412097009,1412097525,516,5.160
4096,1412118677,1412119195,518,5.180
4096,1412140330,1412140870,540,5.400
4096,1412162019,1412162542,523,5.230
4096,1412183667,1412184215,548,5.480
4096,1412205320,1412205837,517,5.170
4096,1412226998,1412227557,559,5.590
4096,1412248660,1412249178,518,5.180
4096,1412270340,1412270900,560,5.600
4096,1412292010,1412292574,564,5.640
4096,1412313663,1412314196,533,5.330
4096,1412335318,1412335867,549,5.490
4096,1412356980,1412357540,560,5.600
4096,1412378647,1412379210,563,5.630
4096,1412400305,1412400835,530,5.300
4096,1412421955,1412422506,551,5.510
4096,1412443631,1412444177,546,5.460
4096,1412465289,1412465849,560,5.600
4096,1412486961,1412487521,560,5.600
4096,1412508771,1412509295,524,5.240
4096,1412530463,1412531017,554,5.540
4096,1412552123,1412552639,516,5.160
4096,1412573803,1412574360,557,5.570
4096,1412595469,1412595983,514,5.140
4096,1412617138,1412617654,516,5.160
4096,1412638797,1412639325,528,5.280
4096,1412660458,1412660997,539,5.390
4096,1412682121,1412682671,550,5.500
4096,1412703792,1412704344,552,5.520
4096,1412725452,1412726014,562,5.620
4096,1412747099,1412747637,538,5.380
4096,1412768760,1412769308,548,5.480
4096,1412790419,1412790978,559,5.590
4096,1412812073,1412812599,526,5.260
4096,1412833735,1412834275,540,5.400
4096,1412855386,1412855945,559,5.590
4096,1412877044,1412877567,523,5.230
4096,1412898701,1412899239,538,5.380
4096,1412920481,1412921011,530,5.300
4096,1412942171,1412942733,562,5.620
4096,1412963835,1412964353,518,5.180
4096,1412985474,1412986027,553,5.530
4096,1413007138,1413007699,561,5.610
4096,1413028788,1413029323,535,5.350
4096,1413050445,1413050993,548,5.480
4096,1413072105,1413072664,559,5.590
4096,1413093743,1413094286,543,5.430
4096,1413115421,1413115959,538,5.380
4096,1413137090,1413137632,542,5.420
4096,1413158750,1413159304,554,5.540
4096,1413180423,1413180975,552,5.520
4096,1413202123,1413202645,522,5.220
4096,1413223803,1413224319,516,5.160
4096,1413245472,1413245991,519,5.190
4096,1413267125,1413267662,537,5.370
4096,1413288805,1413289335,530,5.300
4096,1413310601,1413311157,556,5.560
4096,1413332273,1413332828,555,5.550
4096,1413353921,1413354451,530,5.300
4096,1413375563,1413376122,559,5.590
4096,1413397217,1413397743,526,5.260
4096,1413418888,1413419424,536,5.360
4096,1413440544,1413441089,545,5.450
4096,1413462221,1413462761,540,5.400
4096,1413483879,1413484432,553,5.530
4096,1413505555,1413506107,552,5.520
4096,1413527209,1413527726,517,5.170
4096,1413548875,1413549397,522,5.220
4096,1413570533,1413571071,538,5.380
4096,1413592209,1413592743,534,5.340
4096,1413613868,1413614415,547,5.470
4096,1413635526,1413636085,559,5.590
8192,1413661062,1413662257,1195,11.950
8192,1413683168,1413684095,927,9.270
8192,1413704929,1413705853,924,9.240
8192,1413726709,1413727629,920,9.200
8192,1413748434,1413749349,915,9.150
8192,1413770181,1413771121,940,9.400
8192,1413791915,1413792847,932,9.320
8192,1413813654,1413814566,912,9.120
8192,1413835401,1413836360,959,9.590
8192,1413857140,1413858077,937,9.370
8192,1413878872,1413879806,934,9.340
8192,1413900613,1413901531,918,9.180
8192,1413922347,1413923247,900,9.000
8192,1413944090,1413945019,929,9.290
8192,1413965847,1413966742,895,8.950
8192,1413987602,1413988516,914,9.140
8192,1414009341,1414010238,897,8.970
8192,1414031069,1414032009,940,9.400
8192,1414052803,1414053731,928,9.280
8192,1414074535,1414075455,920,9.200
8192,1414096269,1414097198,929,9.290
8192,1414118179,1414119119,940,9.400
8192,1414139946,1414140894,948,9.480
8192,1414161714,1414162616,902,9.020
8192,1414183481,1414184389,908,9.080
8192,1414205213,1414206110,897,8.970
8192,1414227218,1414228157,939,9.390
8192,1414248978,1414249875,897,8.970
8192,1414270726,1414271649,923,9.230
8192,1414292469,1414293370,901,9.010
8192,1414314201,1414315143,942,9.420
8192,1414335952,1414336867,915,9.150
8192,1414357709,1414358639,930,9.300
8192,1414379458,1414380363,905,9.050
8192,1414401184,1414402085,901,9.010
8192,1414422923,1414423871,948,9.480
8192,1414444648,1414445600,952,9.520
8192,1414466412,1414467323,911,9.110
8192,1414488154,1414489091,937,9.370
8192,1414510032,1414510963,931,9.310
8192,1414531553,1414532484,931,9.310
8192,1414553055,1414553960,905,9.050
8192,1414574572,1414575530,958,9.580
8192,1414596058,1414596981,923,9.230
8192,1414617563,1414618501,938,9.380
8192,1414639057,1414639983,926,9.260
8192,1414660546,1414661489,943,9.430
8192,1414682025,1414682944,919,9.190
8192,1414703509,1414704416,907,9.070
8192,1414724999,1414725935,936,9.360
8192,1414746507,1414747460,953,9.530
8192,1414767983,1414768909,926,9.260
8192,1414789469,1414790380,911,9.110
8192,1414810972,1414811903,931,9.310
8192,1414832462,1414833374,912,9.120
8192,1414853945,1414854877,932,9.320
8192,1414875435,1414876345,910,9.100
8192,1414896939,1414897863,924,9.240
8192,1414918645,1414919589,944,9.440
8192,1414940484,1414941411,927,9.270
8192,1414962255,1414963185,930,9.300
8192,1414984001,1414984908,907,9.070
8192,1415005750,1415006693,943,9.430
8192,1415027497,1415028421,924,9.240
8192,1415049243,1415050145,902,9.020
8192,1415070995,1415071913,918,9.180
8192,1415092745,1415093687,942,9.420
8192,1415114495,1415115411,916,9.160
8192,1415136282,1415137183,901,9.010
8192,1415158037,1415158957,920,9.200
8192,1415179792,1415180727,935,9.350
8192,1415201517,1415202470,953,9.530
8192,1415223279,1415224195,916,9.160
8192,1415245003,1415245915,912,9.120
8192,1415266747,1415267689,942,9.420
8192,1415288471,1415289406,935,9.350
8192,1415310373,1415311281,908,9.080
8192,1415332128,1415333055,927,9.270
8192,1415353876,1415354778,902,9.020
8192,1415375607,1415376504,897,8.970
8192,1415397340,1415398292,952,9.520
8192,1415419103,1415420067,964,9.640
8192,1415440839,1415441738,899,8.990
8192,1415462583,1415463519,936,9.360
8192,1415484312,1415485232,920,9.200
8192,1415506043,1415506953,910,9.100
8192,1415527784,1415528724,940,9.400
8192,1415549515,1415550448,933,9.330
8192,1415571259,1415572170,911,9.110
8192,1415592988,1415593893,905,9.050
8192,1415614732,1415615666,934,9.340
8192,1415636472,1415637390,918,9.180
8192,1415658190,1415659130,940,9.400
8192,1415679935,1415680853,918,9.180
8192,1415701675,1415702577,902,9.020
8192,1415723583,1415724496,913,9.130
8192,1415745330,1415746268,938,9.380
8192,1415767078,1415767992,914,9.140
8192,1415788820,1415789715,895,8.950
8192,1415810559,1415811486,927,9.270
16384,1415836203,1415838272,2069,20.690
16384,1415858606,1415860316,1710,17.100
16384,1415880542,1415882253,1711,17.110
16384,1415902498,1415904210,1712,17.120
16384,1415924409,1415926105,1696,16.960
16384,1415946366,1415948079,1713,17.130
16384,1415968327,1415970055,1728,17.280
16384,1415990243,1415991944,1701,17.010
16384,1416012177,1416013871,1694,16.940
16384,1416034073,1416035797,1724,17.240
16384,1416056008,1416057735,1727,17.270
16384,1416077942,1416079608,1666,16.660
16384,1416099860,1416101533,1673,16.730
16384,1416121809,1416123524,1715,17.150
16384,1416143787,1416145495,1708,17.080
16384,1416165722,1416167433,1711,17.110
16384,1416187632,1416189315,1683,16.830
16384,1416209539,1416211237,1698,16.980
16384,1416231494,1416233214,1720,17.200
16384,1416253447,1416255157,1710,17.100
16384,1416275377,1416277079,1702,17.020
16384,1416297320,1416299070,1750,17.500
16384,1416319249,1416320948,1699,16.990
16384,1416341163,1416342869,1706,17.060
16384,1416363100,1416364795,1695,16.950
16384,1416385016,1416386786,1770,17.700
16384,1416407040,1416408714,1674,16.740
16384,1416428957,1416430650,1693,16.930
16384,1416450849,1416452527,1678,16.780
16384,1416472768,1416474452,1684,16.840
16384,1416494691,1416496373,1682,16.820
16384,1416516618,1416518367,1749,17.490
16384,1416538587,1416540290,1703,17.030
16384,1416560512,1416562230,1718,17.180
16384,1416582457,1416584160,1703,17.030
16384,1416604398,1416606129,1731,17.310
16384,1416626339,1416628067,1728,17.280
16384,1416648266,1416649950,1684,16.840
16384,1416670164,1416671866,1702,17.020
16384,1416692114,1416693810,1696,16.960
16384,1416714042,1416715737,1695,16.950
16384,1416735930,1416737609,1679,16.790
16384,1416757824,1416759487,1663,16.630
16384,1416779730,1416781424,1694,16.940
16384,1416801663,1416803348,1685,16.850
16384,1416823583,1416825272,1689,16.890
16384,1416845511,1416847214,1703,17.030
16384,1416867417,1416869089,1672,16.720
16384,1416889321,1416891012,1691,16.910
16384,1416911417,1416913161,1744,17.440
16384,1416933393,1416935078,1685,16.850
16384,1416955331,1416957019,1688,16.880
16384,1416977245,1416978953,1708,17.080
16384,1416999178,1417000870,1692,16.920
16384,1417021109,1417022862,1753,17.530
16384,1417043066,1417044741,1675,16.750
16384,1417064972,1417066711,1739,17.390
16384,1417086924,1417088653,1729,17.290
16384,1417108838,1417110583,1745,17.450
16384,1417130773,1417132449,1676,16.760
16384,1417152669,1417154384,1715,17.150
16384,1417174600,1417176268,1668,16.680
16384,1417196497,1417198191,1694,16.940
16384,1417218412,1417220130,1718,17.180
16384,1417240325,1417242059,1734,17.340
16384,1417262276,1417263978,1702,17.020
16384,1417284173,1417285853,1680,16.800
16384,1417306113,1417308366,2253,22.530
16384,1417328627,1417330298,1671,16.710
16384,1417350549,1417352266,1717,17.170
16384,1417372485,1417374200,1715,17.150
16384,1417394411,1417396086,1675,16.750
16384,1417416319,1417418011,1692,16.920
16384,1417438226,1417439946,1720,17.200
16384,1417460167,1417461874,1707,17.070
16384,1417482061,1417483744,1683,16.830
16384,1417503989,1417505674,1685,16.850
16384,1417525895,1417527612,1717,17.170
16384,1417547839,1417549533,1694,16.940
16384,1417569743,1417571460,1717,17.170
16384,1417591692,1417593402,1710,17.100
16384,1417613620,1417615323,1703,17.030
16384,1417635537,1417637249,1712,17.120
16384,1417657436,1417659192,1756,17.560
16384,1417679374,1417681063,1689,16.890
16384,1417701312,1417703038,1726,17.260
16384,1417723415,1417725138,1723,17.230
16384,1417745351,1417747056,1705,17.050
16384,1417767289,1417768999,1710,17.100
16384,1417789227,1417790886,1659,16.590
16384,1417811109,1417812795,1686,16.860
16384,1417833029,1417834733,1704,17.040
16384,1417854915,1417856613,1698,16.980
16384,1417876852,1417878539,1687,16.870
16384,1417898752,1417900476,1724,17.240
16384,1417920690,1417922410,1720,17.200
16384,1417942611,1417944328,1717,17.170
16384,1417964551,1417966266,1715,17.150
16384,1417986474,1417988145,1671,16.710
16384,1418008388,1418010068,1680,16.800
32768,1418034187,1418037932,3745,37.450
32768,1418057083,1418060315,3232,32.320
32768,1418079292,1418082520,3228,32.280
32768,1418101518,1418104752,3234,32.340
32768,1418123921,1418127146,3225,32.250
32768,1418146183,1418149432,3249,32.490
32768,1418168409,1418171629,3220,32.200
32768,1418190661,1418193916,3255,32.550
32768,1418212927,1418216161,3234,32.340
32768,1418235194,1418238397,3203,32.030
32768,1418257366,1418260584,3218,32.180
32768,1418279603,1418282825,3222,32.220
32768,1418301817,1418305070,3253,32.530
32768,1418324072,1418327311,3239,32.390
32768,1418346328,1418349596,3268,32.680
32768,1418368575,1418371835,3260,32.600
32768,1418390864,1418394128,3264,32.640
32768,1418413149,1418416364,3215,32.150
32768,1418435349,1418438555,3206,32.060
32768,1418457567,1418460845,3278,32.780
32768,1418479834,1418483141,3307,33.070
32768,1418502135,1418505372,3237,32.370
32768,1418524497,1418527771,3274,32.740
32768,1418546779,1418550006,3227,32.270
32768,1418569034,1418572300,3266,32.660
32768,1418591297,1418594544,3247,32.470
32768,1418613546,1418616784,3238,32.380
32768,1418635794,1418639072,3278,32.780
32768,1418658084,1418661358,3274,32.740
32768,1418680338,1418683606,3268,32.680
32768,1418702599,1418705838,3239,32.390
32768,1418724799,1418728084,3285,32.850
32768,1418747080,1418750323,3243,32.430
32768,1418769313,1418772564,3251,32.510
32768,1418791560,1418794808,3248,32.480
32768,1418813789,1418817039,3250,32.500
32768,1418836027,1418839228,3201,32.010
32768,1418858237,1418861467,3230,32.300
32768,1418880473,1418883708,3235,32.350
32768,1418902673,1418905945,3272,32.720
32768,1418925102,1418928391,3289,32.890
32768,1418947398,1418950585,3187,31.870
32768,1418969587,1418972823,3236,32.360
32768,1418991827,1418995057,3230,32.300
32768,1419014029,1419017351,3322,33.220
32768,1419036335,1419039648,3313,33.130
32768,1419058652,1419061980,3328,33.280
32768,1419080953,1419084172,3219,32.190
32768,1419103149,1419106358,3209,32.090
32768,1419125348,1419128603,3255,32.550
32768,1419147606,1419150898,3292,32.920
32768,1419169906,1419173133,3227,32.270
32768,1419192125,1419195420,3295,32.950
32768,1419214409,1419217661,3252,32.520
32768,1419236653,1419239889,3236,32.360
32768,1419258894,1419262143,3249,32.490
32768,1419281177,1419284383,3206,32.060
32768,1419303401,1419306626,3225,32.250
32768,1419325739,1419328963,3224,32.240
32768,1419347969,1419351303,3334,33.340
32768,1419370275,1419373596,3321,33.210
32768,1419392625,1419395837,3212,32.120
32768,1419414815,1419418130,3315,33.150
32768,1419437149,1419440463,3314,33.140
32768,1419459467,1419462717,3250,32.500
32768,1419481733,1419484997,3264,32.640
32768,1419504017,1419507301,3284,32.840
32768,1419526278,1419529540,3262,32.620
32768,1419548511,1419551725,3214,32.140
32768,1419570738,1419573956,3218,32.180
32768,1419592969,1419596251,3282,32.820
32768,1419615273,1419618544,3271,32.710
32768,1419637545,1419640784,3239,32.390
32768,1419659803,1419663024,3221,32.210
32768,1419682012,1419685313,3301,33.010
32768,1419704329,1419707559,3230,32.300
32768,1419726665,1419729942,3277,32.770
32768,1419748934,1419752187,3253,32.530
32768,1419771195,1419774423,3228,32.280
32768,1419793443,1419796663,3220,32.200
32768,1419815639,1419818905,3266,32.660
32768,1419837893,1419841197,3304,33.040
32768,1419860205,1419863487,3282,32.820
32768,1419882463,1419885676,3213,32.130
32768,1419904660,1419907915,3255,32.550
32768,1419926955,1419930211,3256,32.560
32768,1419949233,1419952445,3212,32.120
32768,1419971455,1419974683,3228,32.280
32768,1419993661,1419996865,3204,32.040
32768,1420015852,1420019113,3261,32.610
32768,1420038091,1420041351,3260,32.600
32768,1420060359,1420063597,3238,32.380
32768,1420082611,1420085885,3274,32.740
32768,1420104891,1420108171,3280,32.800
32768,1420127334,1420130573,3239,32.390
32768,1420149563,1420152859,3296,32.960
32768,1420171857,1420175053,3196,31.960
32768,1420194080,1420197336,3256,32.560
32768,1420216340,1420219579,3239,32.390
32768,1420238615,1420241865,3250,32.500
65536,1420264789,1420271992,7203,72.030
65536,1420288638,1420294964,6326,63.260
65536,1420311483,1420317829,6346,63.460
65536,1420334355,1420340626,6271,62.710
65536,1420357158,1420363433,6275,62.750
65536,1420379993,1420386291,6298,62.980
65536,1420402811,1420409105,6294,62.940
65536,1420425637,1420432098,6461,64.610
65536,1420448629,1420454925,6296,62.960
65536,1420471484,1420477815,6331,63.310
65536,1420494349,1420500799,6450,64.500
65536,1420517515,1420523799,6284,62.840
65536,1420540361,1420546713,6352,63.520
65536,1420563179,1420569459,6280,62.800
65536,1420586009,1420592317,6308,63.080
65536,1420608818,1420615245,6427,64.270
65536,1420631798,1420638057,6259,62.590
65536,1420654608,1420661012,6404,64.040
65536,1420677603,1420683858,6255,62.550
65536,1420700401,1420706680,6279,62.790
65536,1420723256,1420729544,6288,62.880
65536,1420746119,1420752591,6472,64.720
65536,1420769165,1420775470,6305,63.050
65536,1420791965,1420798420,6455,64.550
65536,1420814985,1420821691,6706,67.060
65536,1420838231,1420844556,6325,63.250
65536,1420861099,1420867395,6296,62.960
65536,1420883934,1420890306,6372,63.720
65536,1420906930,1420913381,6451,64.510
65536,1420929937,1420936282,6345,63.450
65536,1420952899,1420959244,6345,63.450
65536,1420975694,1420981970,6276,62.760
65536,1420998552,1421004858,6306,63.060
65536,1421021357,1421027637,6280,62.800
65536,1421044143,1421050480,6337,63.370
65536,1421066959,1421073317,6358,63.580
65536,1421089824,1421096099,6275,62.750
65536,1421112633,1421119068,6435,64.350
65536,1421135642,1421142033,6391,63.910
65536,1421158599,1421164877,6278,62.780
65536,1421181430,1421187801,6371,63.710
65536,1421204360,1421210654,6294,62.940
65536,1421227211,1421233573,6362,63.620
65536,1421250095,1421256408,6313,63.130
65536,1421272909,1421279186,6277,62.770
65536,1421295720,1421302074,6354,63.540
65536,1421318696,1421325006,6310,63.100
65536,1421341520,1421348016,6496,64.960
65536,1421364585,1421370873,6288,62.880
65536,1421387459,1421393741,6282,62.820
65536,1421410320,1421416628,6308,63.080
65536,1421433135,1421439511,6376,63.760
65536,1421456027,1421462521,6494,64.940
65536,1421479079,1421485369,6290,62.900
65536,1421501895,1421508287,6392,63.920
65536,1421524865,1421531135,6270,62.700
65536,1421547713,1421554016,6303,63.030
65536,1421570547,1421576854,6307,63.070
65536,1421593389,1421599659,6270,62.700
65536,1421616206,1421622577,6371,63.710
65536,1421639091,1421645393,6302,63.020
65536,1421661914,1421668240,6326,63.260
65536,1421684802,1421691259,6457,64.570
65536,1421708002,1421714271,6269,62.690
65536,1421730841,1421737406,6565,65.650
65536,1421753972,1421760243,6271,62.710
65536,1421776782,1421783061,6279,62.790
65536,1421799649,1421805963,6314,63.140
65536,1421822512,1421828779,6267,62.670
65536,1421845357,1421851681,6324,63.240
65536,1421868212,1421874479,6267,62.670
65536,1421891044,1421897348,6304,63.040
65536,1421913941,1421920253,6312,63.120
65536,1421936803,1421943068,6265,62.650
65536,1421959615,1421965929,6314,63.140
65536,1421982432,1421988734,6302,63.020
65536,1422005271,1422011543,6272,62.720
65536,1422028077,1422034463,6386,63.860
65536,1422050999,1422057314,6315,63.150
65536,1422073847,1422080105,6258,62.580
65536,1422096656,1422102923,6267,62.670
65536,1422119623,1422125891,6268,62.680
65536,1422142450,1422148787,6337,63.370
65536,1422165329,1422171710,6381,63.810
65536,1422188294,1422194568,6274,62.740
65536,1422211099,1422217599,6500,65.000
65536,1422234158,1422240445,6287,62.870
65536,1422256962,1422263291,6329,63.290
65536,1422279791,1422286160,6369,63.690
65536,1422302680,1422308961,6281,62.810
65536,1422325479,1422331776,6297,62.970
65536,1422348329,1422354670,6341,63.410
65536,1422371133,1422377425,6292,62.920
65536,1422393946,1422400234,6288,62.880
65536,1422416771,1422423193,6422,64.220
65536,1422439749,1422446056,6307,63.070
65536,1422462549,1422468861,6312,63.120
65536,1422485407,1422491846,6439,64.390
65536,1422508406,1422514736,6330,63.300
65536,1422531291,1422537612,6321,63.210
